algorithm,time_elapsed,coverage_type,category,mean,std,min,max,sample_size
collaborative,472,code,global,90.11017508047765,16.642106690165498,33.522504892367905,99.86807387862797,127
collaborative,472,code,small,81.1897299903568,18.074975891996143,63.114754098360656,99.26470588235294,2
collaborative,472,code,large,90.25290220191955,16.57921089773009,33.522504892367905,99.86807387862797,125
collaborative,474,code,global,90.15570390304582,16.65838549503325,33.522504892367905,99.86807387862797,127
collaborative,474,code,small,81.1897299903568,18.074975891996143,63.114754098360656,99.26470588235294,2
collaborative,474,code,large,90.29915948564886,16.595413873916623,33.522504892367905,99.86807387862797,125
collaborative,476,code,global,90.15570390304586,16.65838549503325,33.522504892367905,99.86807387862797,127
collaborative,476,code,small,81.1897299903568,18.074975891996143,63.114754098360656,99.26470588235294,2
collaborative,476,code,large,90.29915948564889,16.59541387391662,33.522504892367905,99.86807387862797,125
collaborative,478,code,global,90.15570390304582,16.65838549503325,33.522504892367905,99.86807387862797,127
collaborative,478,code,small,81.1897299903568,18.074975891996143,63.114754098360656,99.26470588235294,2
collaborative,478,code,large,90.29915948564886,16.595413873916616,33.522504892367905,99.86807387862797,125
collaborative,480,code,global,90.15570390304582,16.658385495033254,33.522504892367905,99.86807387862797,127
collaborative,480,code,small,81.1897299903568,18.074975891996143,63.114754098360656,99.26470588235294,2
collaborative,480,code,large,90.29915948564886,16.595413873916616,33.522504892367905,99.86807387862797,125
collaborative,482,code,global,90.15570390304586,16.65838549503325,33.522504892367905,99.86807387862797,127
collaborative,482,code,small,81.1897299903568,18.074975891996143,63.114754098360656,99.26470588235294,2
collaborative,482,code,large,90.29915948564887,16.59541387391662,33.522504892367905,99.86807387862797,125
collaborative,484,code,global,90.15570390304579,16.658385495033247,33.522504892367905,99.86807387862797,127
collaborative,484,code,small,81.1897299903568,18.074975891996143,63.114754098360656,99.26470588235294,2
collaborative,484,code,large,90.29915948564883,16.59541387391662,33.522504892367905,99.86807387862797,125
collaborative,486,code,global,90.17666135940944,16.66716717619157,33.522504892367905,99.86807387862797,127
collaborative,486,code,small,81.1897299903568,18.074975891996143,63.114754098360656,99.26470588235294,2
collaborative,486,code,large,90.32045226131426,16.604185683726257,33.522504892367905,99.86807387862797,125
collaborative,488,code,global,90.17666135940942,16.667167176191565,33.522504892367905,99.86807387862797,127
collaborative,488,code,small,81.1897299903568,18.074975891996143,63.114754098360656,99.26470588235294,2
collaborative,488,code,large,90.32045226131426,16.604185683726254,33.522504892367905,99.86807387862797,125
collaborative,490,code,global,90.17666135940945,16.667167176191562,33.522504892367905,99.86807387862797,127
collaborative,490,code,small,81.1897299903568,18.074975891996143,63.114754098360656,99.26470588235294,2
collaborative,490,code,large,90.32045226131427,16.604185683726257,33.522504892367905,99.86807387862797,125
collaborative,492,code,global,90.1766613594094,16.66716717619157,33.522504892367905,99.86807387862797,127
collaborative,492,code,small,81.1897299903568,18.074975891996143,63.114754098360656,99.26470588235294,2
collaborative,492,code,large,90.32045226131424,16.604185683726254,33.522504892367905,99.86807387862797,125
collaborative,494,code,global,90.17666135940942,16.66716717619157,33.522504892367905,99.86807387862797,127
collaborative,494,code,small,81.1897299903568,18.074975891996143,63.114754098360656,99.26470588235294,2
collaborative,494,code,large,90.32045226131427,16.604185683726257,33.522504892367905,99.86807387862797,125
collaborative,496,code,global,90.1766613594094,16.667167176191562,33.522504892367905,99.86807387862797,127
collaborative,496,code,small,81.1897299903568,18.074975891996143,63.114754098360656,99.26470588235294,2
collaborative,496,code,large,90.32045226131422,16.604185683726254,33.522504892367905,99.86807387862797,125
collaborative,498,code,global,90.17666135940941,16.667167176191565,33.522504892367905,99.86807387862797,127
collaborative,498,code,small,81.1897299903568,18.074975891996143,63.114754098360656,99.26470588235294,2
collaborative,498,code,large,90.32045226131424,16.604185683726254,33.522504892367905,99.86807387862797,125
collaborative,500,code,global,90.1766613594094,16.66716717619157,33.522504892367905,99.86807387862797,127
collaborative,500,code,small,81.1897299903568,18.074975891996143,63.114754098360656,99.26470588235294,2
collaborative,500,code,large,90.32045226131423,16.604185683726257,33.522504892367905,99.86807387862797,125
collaborative,502,code,global,90.17666135940942,16.66716717619157,33.522504892367905,99.86807387862797,127
collaborative,502,code,small,81.1897299903568,18.074975891996143,63.114754098360656,99.26470588235294,2
collaborative,502,code,large,90.32045226131427,16.604185683726257,33.522504892367905,99.86807387862797,125
collaborative,504,code,global,90.18944978405817,16.67389707957638,33.522504892367905,99.86807387862797,127
collaborative,504,code,small,81.1897299903568,18.074975891996143,63.114754098360656,99.26470588235294,2
collaborative,504,code,large,90.33344530075739,16.61093661582088,33.522504892367905,99.86807387862797,125
collaborative,506,code,global,90.1894497840582,16.673897079576378,33.522504892367905,99.86807387862797,127
collaborative,506,code,small,81.1897299903568,18.074975891996143,63.114754098360656,99.26470588235294,2
collaborative,506,code,large,90.33344530075742,16.610936615820883,33.522504892367905,99.86807387862797,125
collaborative,508,code,global,90.18944978405817,16.67389707957638,33.522504892367905,99.86807387862797,127
collaborative,508,code,small,81.1897299903568,18.074975891996143,63.114754098360656,99.26470588235294,2
collaborative,508,code,large,90.33344530075739,16.61093661582088,33.522504892367905,99.86807387862797,125
collaborative,510,code,global,90.18944978405817,16.673897079576385,33.522504892367905,99.86807387862797,127
collaborative,510,code,small,81.1897299903568,18.074975891996143,63.114754098360656,99.26470588235294,2
collaborative,510,code,large,90.33344530075738,16.61093661582089,33.522504892367905,99.86807387862797,125
collaborative,512,code,global,90.18944978405821,16.673897079576378,33.522504892367905,99.86807387862797,127
collaborative,512,code,small,81.1897299903568,18.074975891996143,63.114754098360656,99.26470588235294,2
collaborative,512,code,large,90.33344530075742,16.610936615820886,33.522504892367905,99.86807387862797,125
collaborative,514,code,global,90.19088055615046,16.671274578306306,33.522504892367905,99.86807387862797,127
collaborative,514,code,small,81.1897299903568,18.074975891996143,63.114754098360656,99.26470588235294,2
collaborative,514,code,large,90.33489896520317,16.608249445986516,33.522504892367905,99.86807387862797,125
collaborative,516,code,global,90.19088055615047,16.671274578306306,33.522504892367905,99.86807387862797,127
collaborative,516,code,small,81.1897299903568,18.074975891996143,63.114754098360656,99.26470588235294,2
collaborative,516,code,large,90.33489896520318,16.60824944598652,33.522504892367905,99.86807387862797,125
collaborative,518,code,global,90.19088055615049,16.671274578306306,33.522504892367905,99.86807387862797,127
collaborative,518,code,small,81.1897299903568,18.074975891996143,63.114754098360656,99.26470588235294,2
collaborative,518,code,large,90.3348989652032,16.60824944598652,33.522504892367905,99.86807387862797,125
collaborative,520,code,global,90.19088055615052,16.67127457830631,33.522504892367905,99.86807387862797,127
collaborative,520,code,small,81.1897299903568,18.074975891996143,63.114754098360656,99.26470588235294,2
collaborative,520,code,large,90.33489896520322,16.60824944598651,33.522504892367905,99.86807387862797,125
collaborative,522,code,global,90.19088055615049,16.67127457830631,33.522504892367905,99.86807387862797,127
collaborative,522,code,small,81.1897299903568,18.074975891996143,63.114754098360656,99.26470588235294,2
collaborative,522,code,large,90.3348989652032,16.608249445986516,33.522504892367905,99.86807387862797,125
collaborative,524,code,global,90.19088055615049,16.67127457830631,33.522504892367905,99.86807387862797,127
collaborative,524,code,small,81.1897299903568,18.074975891996143,63.114754098360656,99.26470588235294,2
collaborative,524,code,large,90.3348989652032,16.608249445986512,33.522504892367905,99.86807387862797,125
collaborative,526,code,global,90.19088055615049,16.67127457830631,33.522504892367905,99.86807387862797,127
collaborative,526,code,small,81.1897299903568,18.074975891996143,63.114754098360656,99.26470588235294,2
collaborative,526,code,large,90.3348989652032,16.608249445986516,33.522504892367905,99.86807387862797,125
collaborative,528,code,global,90.1908805561505,16.671274578306303,33.522504892367905,99.86807387862797,127
collaborative,528,code,small,81.1897299903568,18.074975891996143,63.114754098360656,99.26470588235294,2
collaborative,528,code,large,90.33489896520321,16.60824944598652,33.522504892367905,99.86807387862797,125
collaborative,530,code,global,90.19088055615049,16.671274578306306,33.522504892367905,99.86807387862797,127
collaborative,530,code,small,81.1897299903568,18.074975891996143,63.114754098360656,99.26470588235294,2
collaborative,530,code,large,90.3348989652032,16.60824944598652,33.522504892367905,99.86807387862797,125
collaborative,532,code,global,90.19088055615047,16.67127457830631,33.522504892367905,99.86807387862797,127
collaborative,532,code,small,81.1897299903568,18.074975891996143,63.114754098360656,99.26470588235294,2
collaborative,532,code,large,90.3348989652032,16.60824944598652,33.522504892367905,99.86807387862797,125
collaborative,534,code,global,90.20135928433231,16.676061912825006,33.522504892367905,99.86807387862797,127
collaborative,534,code,small,81.1897299903568,18.074975891996143,63.114754098360656,99.26470588235294,2
collaborative,534,code,large,90.3455453530359,16.613039471940052,33.522504892367905,99.86807387862797,125
collaborative,536,code,global,90.20135928433226,16.67606191282501,33.522504892367905,99.86807387862797,127
